taxon_name	ref_id	sh_id	rep	taxonomy	taxon_name_sh
7663	Pulvinula_sp	UDB05749059	SH0944193.09FU	reps	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pulvinula;s__Pulvinula_sp	Pulvinula_sp_SH0944193.09FU
7664	Nectriella_sp	UDB01942123	SH1073951.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Nectriella;s__Nectriella_sp	Nectriella_sp_SH1073951.09FU
7665	Eukaryota_sp	UDB0625802	SH1007670.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1007670.09FU
7666	Cercozoa_sp	UDB01713425	SH1133270.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1133270.09FU
7667	Calceomyces_sp	UDB046064	SH0921526.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Calceomyces;s__Calceomyces_sp	Calceomyces_sp_SH0921526.09FU
7668	Ascogregarina_sp	UDB01340135	SH1049901.09FU	reps	k__Alveolata;p__Apicomplexa;c__Gregarinasina;o__Eugregarinorida;f__Lecudinidae;g__Ascogregarina;s__Ascogregarina_sp	Ascogregarina_sp_SH1049901.09FU
7669	Syncephalis_sp	UDB07663816	SH1175446.09FU	reps	k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__Syncephalis_sp	Syncephalis_sp_SH1175446.09FU
7670	Stramenopila_sp	UDB07636442	SH1231235.09FU	reps	k__Stramenopila;p__Stramenopila_phy_Incertae_sedis;c__Stramenopila_cls_Incertae_sedis;o__Stramenopila_ord_Incertae_sedis;f__Stramenopila_fam_Incertae_sedis;g__Stramenopila_gen_Incertae_sedis;s__Stramenopila_sp	Stramenopila_sp_SH1231235.09FU
7671	Sordariomycetes_sp	UDB07338735	SH1301972.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp	Sordariomycetes_sp_SH1301972.09FU
7672	Semispathidium_sp	UDB0116403	SH1051650.09FU	reps	k__Alveolata;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Spathidiidae;g__Semispathidium;s__Semispathidium_sp	Semispathidium_sp_SH1051650.09FU
7673	Schizothecium_sp	UDB0655407	SH0965563.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_sp	Schizothecium_sp_SH0965563.09FU
7674	Rozellomycota_sp	UDB06729177	SH1116798.09FU	reps	k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp	Rozellomycota_sp_SH1116798.09FU
7675	Rhizophagus_sp	UDB06374527	SH1182830.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp	Rhizophagus_sp_SH1182830.09FU
7676	Ramicandelaber_sp	UDB06291202	SH1124592.09FU	reps	k__Fungi;p__Kickxellomycota;c__Ramicandelaberomycetes;o__Ramicandelaberales;f__Ramicandelaberaceae;g__Ramicandelaber;s__Ramicandelaber_sp	Ramicandelaber_sp_SH1124592.09FU
7677	Ramicandelaberaceae_sp	UDB06292604	SH1119225.09FU	reps	k__Fungi;p__Kickxellomycota;c__Ramicandelaberomycetes;o__Ramicandelaberales;f__Ramicandelaberaceae;g__Ramicandelaberaceae_gen_Incertae_sedis;s__Ramicandelaberaceae_sp	Ramicandelaberaceae_sp_SH1119225.09FU
7678	Pythium_sp	MH109043	SH1012982.09FU	reps	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_sp	Pythium_sp_SH1012982.09FU
7679	Paragyrodon_sphaerosporus	GU187540	SH1207864.09FU	refs	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Gyrodontaceae;g__Paragyrodon;s__Paragyrodon_sphaerosporus	Paragyrodon_sphaerosporus_SH1207864.09FU
7680	Paraglomus_laccatum	MT765447	SH0903909.09FU	reps	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__Paraglomus_laccatum	Paraglomus_laccatum_SH0903909.09FU
7681	Metazoa_sp	UDB04093284	SH1099423.09FU	reps	k__Metazoa;p__Metazoa_phy_Incertae_sedis;c__Metazoa_cls_Incertae_sedis;o__Metazoa_ord_Incertae_sedis;f__Metazoa_fam_Incertae_sedis;g__Metazoa_gen_Incertae_sedis;s__Metazoa_sp	Metazoa_sp_SH1099423.09FU
7682	Fusarium_sp	UDB02219455	SH1079485.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sp	Fusarium_sp_SH1079485.09FU
7683	Fusarium_acutisporum	AF178409	SH0970300.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_acutisporum	Fusarium_acutisporum_SH0970300.09FU
7684	Fungi_sp	UDB0320141	SH1137226.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1137226.09FU
7685	Fridericia_sp	UDB02075512	SH1017718.09FU	reps	k__Metazoa;p__Annelida;c__Clitellata;o__Enchytraeida;f__Enchytraeidae;g__Fridericia;s__Fridericia_sp	Fridericia_sp_SH1017718.09FU
7686	Eukaryota_sp	UDB0745691	SH1098730.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1098730.09FU
7687	Eukaryota_sp	UDB0637759	SH1114817.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1114817.09FU
7688	Eukaryota_sp	UDB05484781	SH1223809.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1223809.09FU
7689	Eukaryota_sp	UDB0267945	SH1119939.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1119939.09FU
7690	Eukaryota_sp	UDB0134533	SH1324028.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1324028.09FU
7691	Dimorphiseta_sp	UDB05226933	SH1073889.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Dimorphiseta;s__Dimorphiseta_sp	Dimorphiseta_sp_SH1073889.09FU
7692	Cyrtohymena_sp	UDB04983752	SH1243568.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Oxytrichidae;g__Cyrtohymena;s__Cyrtohymena_sp	Cyrtohymena_sp_SH1243568.09FU
7693	Coniochaeta_baysunika	MG828880	SH1386205.09FU	refs_singleton	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta_baysunika	Coniochaeta_baysunika_SH1386205.09FU
7694	Colpoda_sp	UDB04045156	SH0920142.09FU	reps	k__Alveolata;p__Ciliophora;c__Colpodea;o__Colpodida;f__Colpodidae;g__Colpoda;s__Colpoda_sp	Colpoda_sp_SH0920142.09FU
7695	Clonostachys_sp	UDB03921645	SH1077179.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_sp	Clonostachys_sp_SH1077179.09FU
7696	Ciliophora_sp	UDB02462211	SH0949798.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH0949798.09FU
7697	Ciliophora_sp	UDB02404308	SH0934381.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH0934381.09FU
7698	Chrysosphaeria_jannelii	MT637038	SH1313488.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Chrysosphaeria;s__Chrysosphaeria_jannelii	Chrysosphaeria_jannelii_SH1313488.09FU
7699	Chaetothyriales_sp	UDB01782716	SH1299359.09FU	reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Chaetothyriales_gen_Incertae_sedis;s__Chaetothyriales_sp	Chaetothyriales_sp_SH1299359.09FU
7700	Chaetomium_sp	UDB01742558	SH0881718.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_sp	Chaetomium_sp_SH0881718.09FU
7701	Cercozoa_sp	UDB0529619	SH1144231.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1144231.09FU
7702	Cercozoa_sp	UDB0185101	SH1100895.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1100895.09FU
7703	Cercozoa_sp	UDB01718888	SH1257921.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1257921.09FU
7704	Cercozoa_sp	UDB01717736	SH1208053.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1208053.09FU
7705	Cercozoa_sp	UDB01717064	SH1146775.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1146775.09FU
7706	Cercozoa_sp	UDB01711370	SH1132770.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1132770.09FU
7707	Beauveria_sp	UDB01507485	SH1275712.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria;s__Beauveria_sp	Beauveria_sp_SH1275712.09FU
7708	Ascomycota_sp	UDB01366026	SH1041826.09FU	reps	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp	Ascomycota_sp_SH1041826.09FU
7709	Ascomycota_sp	MK370695	SH0986341.09FU	reps	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp	Ascomycota_sp_SH0986341.09FU
7710	Ascodesmidaceae_sp	UDB01336079	SH0948063.09FU	reps	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascodesmidaceae;g__Ascodesmidaceae_gen_Incertae_sedis;s__Ascodesmidaceae_sp	Ascodesmidaceae_sp_SH0948063.09FU
7711	Arthrobotrys_sp	UDB01288667	SH1153988.09FU	reps	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys;s__Arthrobotrys_sp	Arthrobotrys_sp_SH1153988.09FU
7712	Agaricostilbomycetes_sp	UDB0952416	SH1324347.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbomycetes_ord_Incertae_sedis;f__Agaricostilbomycetes_fam_Incertae_sedis;g__Agaricostilbomycetes_gen_Incertae_sedis;s__Agaricostilbomycetes_sp	Agaricostilbomycetes_sp_SH1324347.09FU
7713	Pseudacrobeles_sp	UDB05273870	SH1106771.09FU	reps	k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Cephalobidae;g__Pseudacrobeles;s__Pseudacrobeles_sp	Pseudacrobeles_sp_SH1106771.09FU
7714	Spizellomycetaceae_sp	UDB07378154	SH1196176.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomycetaceae_gen_Incertae_sedis;s__Spizellomycetaceae_sp	Spizellomycetaceae_sp_SH1196176.09FU
7715	Eukaryota_sp	UDB0689735	SH0958563.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH0958563.09FU
7716	Eucephalobus_sp	UDB05381562	SH1106789.09FU	reps	k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Cephalobidae;g__Eucephalobus;s__Eucephalobus_sp	Eucephalobus_sp_SH1106789.09FU
7717	Tubeufiales_sp	UDB06804666	SH0973296.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiales_fam_Incertae_sedis;g__Tubeufiales_gen_Incertae_sedis;s__Tubeufiales_sp	Tubeufiales_sp_SH0973296.09FU
7718	Spizellomycetales_sp	UDB07386534	SH1318566.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	Spizellomycetales_sp_SH1318566.09FU
7719	Spizellomycetales_sp	UDB07385308	SH1146748.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	Spizellomycetales_sp_SH1146748.09FU
7720	Spizellomycetales_sp	UDB07384767	SH1172710.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	Spizellomycetales_sp_SH1172710.09FU
7721	Spizellomycetaceae_sp	UDB07378481	SH1196161.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomycetaceae_gen_Incertae_sedis;s__Spizellomycetaceae_sp	Spizellomycetaceae_sp_SH1196161.09FU
7722	Spizellomycetaceae_sp	UDB07378245	SH1194926.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomycetaceae_gen_Incertae_sedis;s__Spizellomycetaceae_sp	Spizellomycetaceae_sp_SH1194926.09FU
7723	Spizellomycetaceae_sp	UDB07377732	SH1196162.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomycetaceae_gen_Incertae_sedis;s__Spizellomycetaceae_sp	Spizellomycetaceae_sp_SH1196162.09FU
7724	Rhodotorula_mucilaginosa	AF444541	SH1008722.09FU	refs	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_mucilaginosa	Rhodotorula_mucilaginosa_SH1008722.09FU
7725	Oxytrichidae_sp	UDB02823197	SH1243809.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Oxytrichidae;g__Oxytrichidae_gen_Incertae_sedis;s__Oxytrichidae_sp	Oxytrichidae_sp_SH1243809.09FU
7726	Myrmecridium_sp	UDB01836087	SH0980683.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium;s__Myrmecridium_sp	Myrmecridium_sp_SH0980683.09FU
7727	Metazoa_sp	UDB04094906	SH1072831.09FU	reps	k__Metazoa;p__Metazoa_phy_Incertae_sedis;c__Metazoa_cls_Incertae_sedis;o__Metazoa_ord_Incertae_sedis;f__Metazoa_fam_Incertae_sedis;g__Metazoa_gen_Incertae_sedis;s__Metazoa_sp	Metazoa_sp_SH1072831.09FU
7728	Hemicycliostyla_sp	UDB03357173	SH0976613.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Urostylida;f__Urostylidae;g__Hemicycliostyla;s__Hemicycliostyla_sp	Hemicycliostyla_sp_SH0976613.09FU
7729	Funneliformis_sp	KJ701498	SH1275056.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_sp	Funneliformis_sp_SH1275056.09FU
7730	Funneliformis_sp	HF970250	SH1274999.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_sp	Funneliformis_sp_SH1274999.09FU
7731	Funneliformis_mosseae	FN547475	SH4151106.09FU	refs_singleton	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_mosseae	Funneliformis_mosseae_SH4151106.09FU
7732	Fungi_sp	UDB02123895	SH1238239.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1238239.09FU
7733	Exophiala_sp	UDB02010158	SH1254406.09FU	reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_sp	Exophiala_sp_SH1254406.09FU
7734	Exophiala_sp	MN527459	SH1072464.09FU	reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_sp	Exophiala_sp_SH1072464.09FU
7735	Eukaryota_sp	UDB01723512	SH1200457.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1200457.09FU
7736	Dinophyta_sp	UDB05229270	SH1255334.09FU	reps	k__Alveolata;p__Dinophyta;c__Dinophyta_cls_Incertae_sedis;o__Dinophyta_ord_Incertae_sedis;f__Dinophyta_fam_Incertae_sedis;g__Dinophyta_gen_Incertae_sedis;s__Dinophyta_sp	Dinophyta_sp_SH1255334.09FU
7737	Cyrtohymena_sp	UDB04971333	SH1247169.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Oxytrichidae;g__Cyrtohymena;s__Cyrtohymena_sp	Cyrtohymena_sp_SH1247169.09FU
7738	Ciliophora_sp	UDB02479997	SH1250124.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1250124.09FU
7739	Ciliophora_sp	UDB02400832	SH0929523.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH0929523.09FU
7740	Cercozoa_sp	UDB0229009	SH1119258.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1119258.09FU
7741	Blastocladiomycota_sp	UDB01529160	SH1222525.09FU	reps	k__Fungi;p__Blastocladiomycota;c__Blastocladiomycota_cls_Incertae_sedis;o__Blastocladiomycota_ord_Incertae_sedis;f__Blastocladiomycota_fam_Incertae_sedis;g__Blastocladiomycota_gen_Incertae_sedis;s__Blastocladiomycota_sp	Blastocladiomycota_sp_SH1222525.09FU
7742	Spizellomycetales_sp	UDB07391885	SH1255023.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	Spizellomycetales_sp_SH1255023.09FU
7743	Neoidriella_sp	UDB02027631	SH1077896.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Neoidriella;s__Neoidriella_sp	Neoidriella_sp_SH1077896.09FU
7744	Variosea_sp	UDB07265003	SH1177221.09FU	reps	k__Amoebozoa;p__Variosea;c__Variosea_cls_Incertae_sedis;o__Variosea_ord_Incertae_sedis;f__Variosea_fam_Incertae_sedis;g__Variosea_gen_Incertae_sedis;s__Variosea_sp	Variosea_sp_SH1177221.09FU
7745	Trichoderma_beinartii	KX267803	SH1062979.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_beinartii	Trichoderma_beinartii_SH1062979.09FU
7746	Tetracystis_sp	UDB05475845	SH1154039.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Tetracystis;s__Tetracystis_sp	Tetracystis_sp_SH1154039.09FU
7747	Subulicystidium_sp	UDB07648255	SH1260376.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Subulicystidium;s__Subulicystidium_sp	Subulicystidium_sp_SH1260376.09FU
7748	Rozellomycota_sp	UDB06724414	SH1325474.09FU	reps	k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp	Rozellomycota_sp_SH1325474.09FU
7749	Rozellomycota_sp	UDB06711026	SH1191850.09FU	reps	k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp	Rozellomycota_sp_SH1191850.09FU
7750	Pyronemataceae_sp	UDB01579514	SH1055975.09FU	reps	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronemataceae_gen_Incertae_sedis;s__Pyronemataceae_sp	Pyronemataceae_sp_SH1055975.09FU
7751	Ptenothrix_sp	UDB05696270	SH1231225.09FU	reps	k__Metazoa;p__Arthropoda;c__Collembola;o__Collembola_ord_Incertae_sedis;f__Dicyrtomidae;g__Ptenothrix;s__Ptenothrix_sp	Ptenothrix_sp_SH1231225.09FU
7752	Pseudocosmospora_rogersonii	KC291729	SH1688397.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Pseudocosmospora;s__Pseudocosmospora_rogersonii	Pseudocosmospora_rogersonii_SH1688397.09FU
7753	Orbiliales_sp	UDB02629806	SH1299798.09FU	reps	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliales_fam_Incertae_sedis;g__Orbiliales_gen_Incertae_sedis;s__Orbiliales_sp	Orbiliales_sp_SH1299798.09FU
7754	Mortierella_sp	UDB04765437	SH1254899.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	Mortierella_sp_SH1254899.09FU
7755	Mortierella_sp	UDB04757905	SH1039267.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	Mortierella_sp_SH1039267.09FU
7756	Helotiaceae_sp	KJ395495	SH1088021.09FU	reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Helotiaceae_gen_Incertae_sedis;s__Helotiaceae_sp	Helotiaceae_sp_SH1088021.09FU
