taxon_name	ref_id	sh_id	rep	taxonomy	taxon_name_sh
5489	Fungi_sp	UDB05847813	SH1203055.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1203055.09FU
5490	Fungi_sp	UDB044765	SH1203057.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1203057.09FU
5491	Fungi_sp	UDB02103407	SH1117759.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1117759.09FU
5492	Eustigmatos_sp	UDB01954803	SH1120446.09FU	reps	k__Stramenopila;p__Ochrophyta;c__Eustigmatophyceae;o__Eustigmatales;f__Eustigmataceae;g__Eustigmatos;s__Eustigmatos_sp	Eustigmatos_sp_SH1120446.09FU
5493	Eukaryota_sp	UDB083086	SH1211859.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1211859.09FU
5494	Eukaryota_sp	UDB0690788	SH1256142.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1256142.09FU
5495	Eukaryota_sp	UDB0654087	SH1076200.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1076200.09FU
5496	Eukaryota_sp	UDB0606670	SH1113608.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1113608.09FU
5497	Eukaryota_sp	UDB05844365	SH1138454.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1138454.09FU
5498	Eukaryota_sp	UDB0548251	SH1204272.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1204272.09FU
5499	Eukaryota_sp	UDB0481563	SH1179556.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1179556.09FU
5500	Eukaryota_sp	UDB045049	SH1137250.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1137250.09FU
5501	Eukaryota_sp	UDB0434004	SH1133620.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1133620.09FU
5502	Eukaryota_sp	UDB0315674	SH1104764.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1104764.09FU
5503	Eukaryota_sp	UDB0310376	SH1275156.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1275156.09FU
5504	Eukaryota_sp	UDB01853981	SH1114347.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1114347.09FU
5505	Elasticomyces_elasticus	FJ415474	SH0991924.09FU	refs	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Elasticomyces;s__Elasticomyces_elasticus	Elasticomyces_elasticus_SH0991924.09FU
5506	Didymella_pisi	GU237763	SH2739447.09FU	refs	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_pisi	Didymella_pisi_SH2739447.09FU
5507	Didymellaceae_sp	UDB05180851	SH1009592.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymellaceae_gen_Incertae_sedis;s__Didymellaceae_sp	Didymellaceae_sp_SH1009592.09FU
5508	Conocybe_pallidospora	UDB04138127	SH1182660.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe;s__Conocybe_pallidospora	Conocybe_pallidospora_SH1182660.09FU
5509	Coniochaeta_baysunika	MG828880	SH1386205.09FU	refs_singleton	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta_baysunika	Coniochaeta_baysunika_SH1386205.09FU
5510	Colpoda_sp	UDB04024534	SH0920144.09FU	reps	k__Alveolata;p__Ciliophora;c__Colpodea;o__Colpodida;f__Colpodidae;g__Colpoda;s__Colpoda_sp	Colpoda_sp_SH0920144.09FU
5511	Colpoda_sp	UDB03996040	SH0936986.09FU	reps	k__Alveolata;p__Ciliophora;c__Colpodea;o__Colpodida;f__Colpodidae;g__Colpoda;s__Colpoda_sp	Colpoda_sp_SH0936986.09FU
5512	Cladobotryum_soroaense	HE792978	SH1268944.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Cladobotryum;s__Cladobotryum_soroaense	Cladobotryum_soroaense_SH1268944.09FU
5513	Ciliophora_sp	UDB02509842	SH1309381.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1309381.09FU
5514	Ciliophora_sp	UDB02464018	SH1303068.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1303068.09FU
5515	Ciliophora_sp	UDB02403182	SH1182383.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1182383.09FU
5516	Ciliophora_sp	UDB02333948	SH1277995.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1277995.09FU
5517	Chytridiomycota_sp	UDB076563	SH1115178.09FU	reps	k__Fungi;p__Chytridiomycota;c__Chytridiomycota_cls_Incertae_sedis;o__Chytridiomycota_ord_Incertae_sedis;f__Chytridiomycota_fam_Incertae_sedis;g__Chytridiomycota_gen_Incertae_sedis;s__Chytridiomycota_sp	Chytridiomycota_sp_SH1115178.09FU
5518	Chlorophyta_sp	JX435368	SH1020309.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyta_cls_Incertae_sedis;o__Chlorophyta_ord_Incertae_sedis;f__Chlorophyta_fam_Incertae_sedis;g__Chlorophyta_gen_Incertae_sedis;s__Chlorophyta_sp	Chlorophyta_sp_SH1020309.09FU
5519	Chlorophyceae_sp	UDB04700814	SH0913018.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlorophyceae_ord_Incertae_sedis;f__Chlorophyceae_fam_Incertae_sedis;g__Chlorophyceae_gen_Incertae_sedis;s__Chlorophyceae_sp	Chlorophyceae_sp_SH0913018.09FU
5520	Chaetomiaceae_sp	UDB01728870	SH0997590.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomiaceae_gen_Incertae_sedis;s__Chaetomiaceae_sp	Chaetomiaceae_sp_SH0997590.09FU
5521	Cercozoa_sp	UDB0706695	SH1238297.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1238297.09FU
5522	Cercozoa_sp	UDB01720159	SH1310798.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1310798.09FU
5523	Cercozoa_sp	UDB01718627	SH1168135.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1168135.09FU
5524	Cercozoa_sp	UDB01705483	SH1137248.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1137248.09FU
5525	Basidiomycota_sp	UDB01503944	SH1017414.09FU	reps	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp	Basidiomycota_sp_SH1017414.09FU
5526	Ascochyta_manawaorae	GU230751	SH0992996.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Ascochyta;s__Ascochyta_manawaorae	Ascochyta_manawaorae_SH0992996.09FU
5527	Arthrobotrys_sp	UDB01288702	SH1102639.09FU	reps	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys;s__Arthrobotrys_sp	Arthrobotrys_sp_SH1102639.09FU
5528	Aphelenchoides_sp	UDB01168971	SH1096423.09FU	reps	k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Aphelenchoididae;g__Aphelenchoides;s__Aphelenchoides_sp	Aphelenchoides_sp_SH1096423.09FU
5529	Agaricales_sp	UDB0911935	SH1285598.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;s__Agaricales_sp	Agaricales_sp_SH1285598.09FU
5530	Agaricales_sp	MW031164	SH0948368.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Agaricales_gen_Incertae_sedis;s__Agaricales_sp	Agaricales_sp_SH0948368.09FU
5531	Opercularia_sp	UDB02569511	SH1044839.09FU	reps	k__Alveolata;p__Ciliophora;c__Oligohymenophorea;o__Oligohymenophorea_ord_Incertae_sedis;f__Operculariidae;g__Opercularia;s__Opercularia_sp	Opercularia_sp_SH1044839.09FU
5532	Basidiomycota_sp	UDB01504213	SH1238097.09FU	reps	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp	Basidiomycota_sp_SH1238097.09FU
5533	Xenasmatella_sp	MW545961	SH1201630.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Xenasmatella;s__Xenasmatella_sp	Xenasmatella_sp_SH1201630.09FU
5534	Trechispora_sp	UDB06336243	SH1286274.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp	Trechispora_sp_SH1286274.09FU
5535	Spumella_sp	UDB07562288	SH1270069.09FU	reps	k__Stramenopila;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae;g__Spumella;s__Spumella_sp	Spumella_sp_SH1270069.09FU
5536	Spizellomycetales_sp	UDB07388193	SH1185364.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	Spizellomycetales_sp_SH1185364.09FU
5537	Spizellomycetales_sp	UDB041410	SH1197702.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	Spizellomycetales_sp_SH1197702.09FU
5538	Spizellomycetaceae_sp	UDB07376276	SH1147770.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomycetaceae_gen_Incertae_sedis;s__Spizellomycetaceae_sp	Spizellomycetaceae_sp_SH1147770.09FU
5539	Podospora_intestinacea	UDB05100689	SH0938793.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora;s__Podospora_intestinacea	Podospora_intestinacea_SH0938793.09FU
5540	Penicillium_sp	KP401895	SH0884583.09FU	reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp	Penicillium_sp_SH0884583.09FU
5541	Neosetophoma_samarorum	MT193426	SH1091788.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__Neosetophoma_samarorum	Neosetophoma_samarorum_SH1091788.09FU
5542	Metacordyceps_chlamydosporia	MH400804	SH1111216.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps;s__Metacordyceps_chlamydosporia	Metacordyceps_chlamydosporia_SH1111216.09FU
5543	Mariannaea_sp	UDB03245434	SH0912463.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea;s__Mariannaea_sp	Mariannaea_sp_SH0912463.09FU
5544	Magnaporthaceae_sp	UDB03175817	SH0978702.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Magnaporthaceae_gen_Incertae_sedis;s__Magnaporthaceae_sp	Magnaporthaceae_sp_SH0978702.09FU
5545	Idriella_sp	UDB03591348	SH1265376.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Idriella;s__Idriella_sp	Idriella_sp_SH1265376.09FU
5546	Hypholoma_subericaeum	UDB03555548	SH0980265.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Hypholoma;s__Hypholoma_subericaeum	Hypholoma_subericaeum_SH0980265.09FU
5547	Glomeraceae_sp	UDB03128485	SH0957484.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen_Incertae_sedis;s__Glomeraceae_sp	Glomeraceae_sp_SH0957484.09FU
5548	Glomeraceae_sp	KF849697	SH1250055.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen_Incertae_sedis;s__Glomeraceae_sp	Glomeraceae_sp_SH1250055.09FU
5549	Glaucocystophyta_sp	UDB03088020	SH1191569.09FU	reps	k__Glaucocystoplantae;p__Glaucocystophyta;c__Glaucocystophyta_cls_Incertae_sedis;o__Glaucocystophyta_ord_Incertae_sedis;f__Glaucocystophyta_fam_Incertae_sedis;g__Glaucocystophyta_gen_Incertae_sedis;s__Glaucocystophyta_sp	Glaucocystophyta_sp_SH1191569.09FU
5550	Fungi_sp	UDB02172669	SH1212547.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1212547.09FU
5551	Fungi_sp	JX347769	SH1091838.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1091838.09FU
5552	Eukaryota_sp	UDB0440387	SH1202871.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1202871.09FU
5553	Eukaryota_sp	UDB0398272	SH1127021.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1127021.09FU
5554	Entolomataceae_sp	UDB05333482	SH1252090.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entolomataceae_gen_Incertae_sedis;s__Entolomataceae_sp	Entolomataceae_sp_SH1252090.09FU
5555	Ditylenchus_sp	UDB05251134	SH1224332.09FU	reps	k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Anguinidae;g__Ditylenchus;s__Ditylenchus_sp	Ditylenchus_sp_SH1224332.09FU
5556	Ciliophora_sp	UDB0657666	SH1091273.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1091273.09FU
5557	Ciliophora_sp	UDB02535449	SH1300371.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1300371.09FU
5558	Chytridiomycota_sp	UDB0545145	SH0933179.09FU	reps	k__Fungi;p__Chytridiomycota;c__Chytridiomycota_cls_Incertae_sedis;o__Chytridiomycota_ord_Incertae_sedis;f__Chytridiomycota_fam_Incertae_sedis;g__Chytridiomycota_gen_Incertae_sedis;s__Chytridiomycota_sp	Chytridiomycota_sp_SH0933179.09FU
5559	Cercozoa_sp	UDB091303	SH1131737.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1131737.09FU
5560	Cercozoa_sp	UDB01719123	SH1218054.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1218054.09FU
5561	Cercozoa_sp	UDB01719027	SH1193175.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1193175.09FU
5562	Cercozoa_sp	UDB01712713	SH1252650.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1252650.09FU
5563	Cercozoa_sp	OU942108	SH1199421.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1199421.09FU
5564	Basidiomycota_sp	UDB01498413	SH0928923.09FU	reps	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp	Basidiomycota_sp_SH0928923.09FU
5565	Ambispora_sp	UDB01070243	SH0934770.09FU	reps	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__Ambispora_sp	Ambispora_sp_SH0934770.09FU
5566	Lobulomycetales_sp	MF971757	SH0950746.09FU	reps	k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp	Lobulomycetales_sp_SH0950746.09FU
5567	Cercozoa_sp	UDB01718577	SH1321583.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1321583.09FU
5568	Xiphinema_sp	UDB07511119	SH1006992.09FU	reps	k__Metazoa;p__Nematoda;c__Dorylaimea;o__Dorylaimida;f__Xiphinematidae;g__Xiphinema;s__Xiphinema_sp	Xiphinema_sp_SH1006992.09FU
5569	Trichoderma_orientale	EU401550	SH1062958.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_orientale	Trichoderma_orientale_SH1062958.09FU
5570	Tetracladium_sp	UDB05466251	SH1078775.09FU	reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_sp	Tetracladium_sp_SH1078775.09FU
5571	Sporadotrichida_sp	UDB07536778	SH1242788.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Sporadotrichida_fam_Incertae_sedis;g__Sporadotrichida_gen_Incertae_sedis;s__Sporadotrichida_sp	Sporadotrichida_sp_SH1242788.09FU
5572	Septoglomus_sp	UDB06941771	SH0886923.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_sp	Septoglomus_sp_SH0886923.09FU
5573	Rhizaria_sp	OU939372	SH1045609.09FU	reps	k__Rhizaria;p__Rhizaria_phy_Incertae_sedis;c__Rhizaria_cls_Incertae_sedis;o__Rhizaria_ord_Incertae_sedis;f__Rhizaria_fam_Incertae_sedis;g__Rhizaria_gen_Incertae_sedis;s__Rhizaria_sp	Rhizaria_sp_SH1045609.09FU
5574	Lobulomycetes_sp	UDB0420706	SH0966062.09FU	reps	k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetes_ord_Incertae_sedis;f__Lobulomycetes_fam_Incertae_sedis;g__Lobulomycetes_gen_Incertae_sedis;s__Lobulomycetes_sp	Lobulomycetes_sp_SH0966062.09FU
5575	Glomus_sp	UDB03147357	SH0957133.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_sp	Glomus_sp_SH0957133.09FU
5576	Fungi_sp	UDB02175272	SH1005361.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1005361.09FU
5577	Fungi_sp	UDB02138481	SH1112482.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1112482.09FU
5578	Fungi_sp	UDB02105601	SH1319817.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1319817.09FU
